id,filtered_words,features,label_indexed
F021,"[single, present, look, doctor, take, evening., guess, edge, use, tax, along., pick, us, decision, serious., —, shocking, claims, secret, cure, surface, internet.]","(262144,[3665,35623,38426,55639,76162,78833,85281,92891,98717,104220,109156,119569,142107,184523,189716,198400,203615,223763,232246,244857,245522,250372],[0.6871770135734415,0.691153161953081,0.691153161953081,4.270695952029551,0.691153161953081,4.270695952029551,4.42484663185681,2.5530444549552183,4.137164559405029,3.8187108282864943,4.137164559405029,4.607168188650764,5.523458920524919,4.137164559405029,3.914021008090819,0.691153161953081,4.270695952029551,4.42484663185681,5.523458920524919,3.914021008090819,4.137164559405029,2.5530444549552183])",0.0
R039,"[subject, suffer, wait, father, movie, may, war, once., moment, figure, realize, want., experts, discuss, ongoing, developments, economic, growth.]","(262144,[645,4254,36319,67288,72462,74948,90058,91192,132505,150069,155607,161230,171368,177466,192742,196975,210223,243983],[5.523458920524919,3.914021008090819,4.270695952029551,2.7200985396183848,0.6871770135734415,5.523458920524919,2.920769235080536,4.137164559405029,4.607168188650764,3.8187108282864943,3.8187108282864943,5.117993812416755,3.914021008090819,0.691153161953081,0.6832166123573445,0.691153161953081,3.8187108282864943,4.270695952029551])",1.0
F061,"[stuff, store, upon, tell., number, little, difficult, record, me., —, shocking, claims, miracle, drug, surface, internet.]","(262144,[3665,35623,37131,38426,76162,81210,103497,125435,131016,135239,145568,198400,205460,242022,243056,258431],[0.6871770135734415,0.691153161953081,4.607168188650764,0.691153161953081,0.691153161953081,3.8187108282864943,5.117993812416755,5.523458920524919,3.125563647726549,4.019381523748645,4.830311739964974,0.691153161953081,2.849310271098391,4.019381523748645,4.019381523748645,4.137164559405029])",0.0
R057,"[wear, specific, run, lead, ground., board, strong, north, free., experts, discuss, ongoing, developments, technology, breakthrough.]","(262144,[34502,51218,56956,62427,72462,119943,134741,163674,177466,179731,185228,192742,195459,196975,208030],[5.117993812416755,4.607168188650764,2.579019941358479,4.607168188650764,0.6871770135734415,4.830311739964974,4.42484663185681,4.607168188650764,0.691153161953081,4.830311739964974,3.8187108282864943,0.6832166123573445,2.7200985396183848,0.691153161953081,4.42484663185681])",1.0
F154,"[benefit, american, agent, nothing, dinner, whole., —, shocking, claims, immortal, jellyfish, surface, internet.]","(262144,[3665,35623,38426,40872,52306,76162,116996,138836,150992,166372,178753,198400,208549],[0.6871770135734415,0.691153161953081,0.691153161953081,3.8187108282864943,2.7508701982851385,0.691153161953081,4.830311739964974,3.914021008090819,3.914021008090819,2.7508701982851385,5.117993812416755,0.691153161953081,3.7316994512968646])",0.0
F052,"[issue, suddenly, detail, environment, short., defense, sign, system, camera, scientist, identify., issue, truth, recognize, hot, feeling, help., —, shocking, claims, mind, control, surface, internet.]","(262144,[3665,35623,38426,47197,62242,76162,84738,100919,118586,120528,137733,160860,165688,167207,170688,173483,198400,232951,238949,239685,249904,251464,260452],[0.6871770135734415,0.691153161953081,0.691153161953081,4.137164559405029,4.137164559405029,0.691153161953081,4.42484663185681,3.914021008090819,5.523458920524919,5.523458920524919,4.019381523748645,4.019381523748645,2.8154087194227095,4.830311739964974,2.920769235080536,4.137164559405029,0.691153161953081,3.8187108282864943,4.830311739964974,4.270695952029551,4.830311739964974,9.660623479929948,4.607168188650764])",0.0
F124,"[firm, model, catch, reason, nearly., heavy, republican, already, participant., —, shocking, claims, flat, earth, surface, internet.]","(262144,[1797,2306,3665,35623,37542,38426,71117,76162,78130,105525,115996,157120,169118,191624,198400,208158],[4.270695952029551,4.270695952029551,0.6871770135734415,0.691153161953081,3.0385522707369192,0.691153161953081,4.137164559405029,0.691153161953081,4.607168188650764,4.830311739964974,3.0385522707369192,3.8187108282864943,4.830311739964974,4.270695952029551,0.691153161953081,4.019381523748645])",0.0
R071,"[question, hair, structure, trouble, whole., key, stock, cultural, everybody, blood., language, list, establish, course, alone, research., experts, discuss, ongoing, developments, budget, report.]","(262144,[10251,14376,18697,27308,30600,64317,72462,93722,116836,126768,162155,172196,177466,178753,192742,195055,196975,204931,220468,235665,244269,260465],[4.607168188650764,4.019381523748645,4.607168188650764,4.019381523748645,2.661258039595451,4.42484663185681,0.6871770135734415,2.8844015909096608,4.019381523748645,5.523458920524919,4.019381523748645,4.42484663185681,0.691153161953081,5.117993812416755,0.6832166123573445,2.5530444549552183,0.691153161953081,4.42484663185681,4.42484663185681,4.137164559405029,4.830311739964974,4.270695952029551])",1.0
R152,"[beautiful, wide, compare, speak, several, quality, check., woman, power, right, whom., experts, discuss, ongoing, developments, budget, report.]","(262144,[18270,30600,43890,72462,78896,124415,135923,139371,147164,157314,177466,192742,195055,196975,206596,229166,259145],[4.607168188650764,2.661258039595451,4.270695952029551,0.6871770135734415,3.8187108282864943,5.117993812416755,4.42484663185681,3.6516567436233283,4.019381523748645,5.523458920524919,0.691153161953081,0.6832166123573445,2.5530444549552183,0.691153161953081,3.8187108282864943,4.019381523748645,4.137164559405029])",1.0
F038,"[cover, interesting, ever, although, hotel., opportunity, accept, list, thought, miss, serious, follow., —, shocking, claims, mind, control, surface, internet.]","(262144,[3665,14376,16142,35623,38426,58227,76162,100097,100221,142343,165688,170688,177265,185928,198400,203802,232735,234128,234706],[0.6871770135734415,4.019381523748645,5.523458920524919,0.691153161953081,0.691153161953081,4.137164559405029,0.691153161953081,4.270695952029551,4.42484663185681,3.914021008090819,2.8154087194227095,2.920769235080536,4.607168188650764,4.270695952029551,0.691153161953081,4.607168188650764,4.42484663185681,4.42484663185681,4.137164559405029])",0.0
F101,"[easy, street, base, child., name, suggest, find, kitchen, me., reflect, become, listen, condition., —, shocking, claims, immortal, jellyfish, surface, internet.]","(262144,[3665,21570,35119,35623,38426,52306,61657,70292,75611,76162,91878,96984,102360,103497,128317,166372,190212,195421,198400,202855],[0.6871770135734415,4.42484663185681,4.270695952029551,0.691153161953081,0.691153161953081,2.7508701982851385,4.607168188650764,3.7316994512968646,5.117993812416755,0.691153161953081,4.019381523748645,4.42484663185681,4.270695952029551,5.117993812416755,4.137164559405029,2.7508701982851385,4.270695952029551,4.019381523748645,0.691153161953081,5.117993812416755])",0.0
F203,"[almost, finish, data, college, history, moment., record, defense, poor, attention, trip, rock, already., sometimes, even, space, third, democrat., —, shocking, claims, celebrity, scandal, surface, internet.]","(262144,[3665,9886,23832,25838,35623,37131,38426,45252,56998,69650,76162,85735,87567,100919,103373,104516,109776,160735,168211,170806,174966,181561,198400,206397,219097],[0.6871770135734415,4.830311739964974,4.42484663185681,2.849310271098391,0.691153161953081,4.607168188650764,0.691153161953081,3.914021008090819,4.830311739964974,3.914021008090819,0.691153161953081,4.137164559405029,4.42484663185681,3.914021008090819,5.117993812416755,4.830311739964974,5.523458920524919,4.607168188650764,4.137164559405029,4.42484663185681,4.270695952029551,2.849310271098391,0.691153161953081,4.270695952029551,4.270695952029551])",0.0
F192,"[media, coach, feeling, benefit, network, world, at., everybody, data, administration, project, benefit, together., several, each., crime, month, member., —, shocking, claims, government, cover-up, surface, internet.]","(262144,[3657,3665,27129,33803,35623,38426,50886,54001,56627,60080,73914,75181,76162,132517,137733,139371,160735,194240,198400,208549,221184,227669,242899,260465],[4.137164559405029,0.6871770135734415,4.607168188650764,3.914021008090819,0.691153161953081,0.691153161953081,4.019381523748645,4.270695952029551,2.8844015909096608,3.6516567436233283,4.42484663185681,4.137164559405029,0.691153161953081,2.997730276216664,4.019381523748645,3.6516567436233283,4.607168188650764,4.42484663185681,0.691153161953081,7.463398902593729,5.117993812416755,5.117993812416755,5.523458920524919,4.270695952029551])",0.0
R189,"[performance, affect, state, soldier, lot, budget, message., include, beautiful, media, thousand, world., experts, discuss, ongoing, developments, climate, change.]","(262144,[3657,27783,72462,73499,85119,92032,118159,138905,177466,185509,192742,195055,196573,196975,210238,241735,245599,259145],[4.137164559405029,4.270695952029551,0.6871770135734415,2.7508701982851385,4.830311739964974,4.607168188650764,5.117993812416755,4.019381523748645,0.691153161953081,2.849310271098391,0.6832166123573445,2.5530444549552183,4.42484663185681,0.691153161953081,3.8187108282864943,3.914021008090819,4.137164559405029,4.137164559405029])",1.0
R098,"[second, receive, follow, short, run., religious, red, decade, scene, she., experts, discuss, ongoing, developments, election.]","(262144,[10564,39733,41348,72462,79160,81662,156804,177466,192742,196975,213767,223998,242661,247016,253913],[4.019381523748645,5.117993812416755,2.7508701982851385,0.6871770135734415,4.42484663185681,4.019381523748645,4.019381523748645,0.691153161953081,0.6832166123573445,0.691153161953081,4.42484663185681,4.607168188650764,4.270695952029551,5.523458920524919,3.914021008090819])",1.0
R149,"[wear, scene, apply, middle, nation, group., land, laugh, wife., commercial, program, laugh, beyond, seven., experts, discuss, ongoing, developments, economic, growth.]","(262144,[6913,21894,36340,67288,72462,76285,90058,93484,97914,129275,134741,156804,177466,192742,196975,200560,204663,221812,255006],[5.117993812416755,3.7316994512968646,5.117993812416755,2.7200985396183848,0.6871770135734415,4.270695952029551,2.920769235080536,4.830311739964974,7.637421656572989,5.117993812416755,4.42484663185681,4.019381523748645,0.691153161953081,0.6832166123573445,0.691153161953081,4.019381523748645,5.117993812416755,3.6516567436233283,4.830311739964974])",1.0
R046,"[improve, professional, call, cut, fall., military, option, loss, heart, respond, person, success., benefit, bill, suffer, behind, industry., experts, discuss, ongoing, developments, education.]","(262144,[58839,63045,64145,68538,72462,97432,102006,109706,112352,128077,134392,152049,155607,177466,184251,192742,195680,196975,199991,208549,239062,248932],[3.7316994512968646,3.914021008090819,4.137164559405029,4.019381523748645,0.6871770135734415,5.523458920524919,4.270695952029551,4.42484663185681,4.42484663185681,3.914021008090819,4.137164559405029,3.914021008090819,3.8187108282864943,0.691153161953081,4.270695952029551,0.6832166123573445,4.830311739964974,0.691153161953081,2.6330871626287546,3.7316994512968646,5.523458920524919,4.270695952029551])",1.0
F055,"[hour, generation, able, look, majority, yes, information., —, shocking, claims, hoax, surface, internet.]","(262144,[3665,35623,38426,76162,87427,98431,101464,101641,138036,198400,223763,250556,257347],[0.6871770135734415,0.691153161953081,0.691153161953081,0.691153161953081,4.830311739964974,3.914021008090819,4.137164559405029,2.60568818844064,4.607168188650764,0.691153161953081,4.42484663185681,4.137164559405029,4.137164559405029])",0.0
F159,"[oil, carry, government, still., computer, region, simply., home, environmental, many, hard, single., candidate, eight, east, say, general., —, shocking, claims, flat, earth, surface, internet.]","(262144,[2437,3665,3775,12336,17893,19371,35623,37542,38426,56627,73171,76162,81623,105232,112865,115996,132215,139378,168886,171222,198400,226582,233841,245044],[4.137164559405029,0.6871770135734415,4.137164559405029,4.42484663185681,4.270695952029551,4.137164559405029,0.691153161953081,3.0385522707369192,0.691153161953081,2.8844015909096608,4.270695952029551,0.691153161953081,5.523458920524919,4.830311739964974,5.117993812416755,3.0385522707369192,4.607168188650764,4.270695952029551,4.42484663185681,4.830311739964974,0.691153161953081,4.019381523748645,5.523458920524919,3.914021008090819])",0.0
F083,"[section, necessary, respond, day, throughout, whose, reduce., walk, work, likely, never, his., —, shocking, claims, secret, cure, surface, internet.]","(262144,[3665,16293,34343,35623,38426,53915,68716,76162,92891,107658,113673,198400,221128,223827,235517,245086,248932,250372,254061],[0.6871770135734415,4.137164559405029,4.42484663185681,0.691153161953081,0.691153161953081,4.270695952029551,4.42484663185681,0.691153161953081,2.5530444549552183,5.523458920524919,4.019381523748645,0.691153161953081,4.270695952029551,4.019381523748645,4.607168188650764,4.270695952029551,4.270695952029551,2.5530444549552183,5.117993812416755])",0.0
